RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
43026,OH,Columbus,Franklin County,Hilliard,238,1630,0.007416564,0.01494396,0.059817945,20994
80634,CO,Greeley,Weld County,Greeley,239,1780,0.008498584,0.021227768,0.079442086,20064
7093,NJ,New York-Newark-Jersey City,Hudson County,West New York,240,2057,-0.017669532,-0.041918957,-0.0546875,12322
48103,MI,Ann Arbor,Washtenaw County,Ann Arbor,241,2212,0.010045662,0.019354839,0.088047221,19524
90004,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,242,3538,0.001698754,0.006543385,0.074074074,6518
29072,SC,Columbia,Lexington County,Lexington,243,1460,-0.00273224,-0.006126617,0.013888889,18726
30062,GA,Atlanta-Sandy Springs-Roswell,Cobb County,Marietta,244,1962,0.013429752,0.024543081,0.036450079,21904
75206,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,245,2051,0.017361111,0.032209361,0.026013007,9329
33186,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,The Crossings,246,2023,0.00049456,0.001485149,0.013527054,25101
90706,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Bellflower,247,2489,0,-0.001604493,0.025123558,12097
33012,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,Hialeah,248,1785,0.002245929,0.00450197,0.043249562,18335
30331,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Atlanta,249,1347,0.006726457,0.015837104,0.074162679,16911
75217,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,250,1244,0.000804505,0,0.042749371,19220
2155,MA,Boston-Cambridge-Newton,Middlesex County,Medford,251,2519,0.024400163,0.046096346,0.05177453,17689
10701,NY,New York-Newark-Jersey City,Westchester County,Yonkers,252,2307,-0.005174644,-0.006887645,0.028533214,8011
37130,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,Murfreesboro,253,1335,0.008308157,0.018306636,0.035686579,16040
92335,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Fontana,254,1891,0.000529101,0,0.047065338,16174
95123,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,255,3456,0.003193033,0.005235602,0.009640666,18125
91342,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,256,2725,0.000367107,-0.004020468,0.033763278,19576
2360,MA,Boston-Cambridge-Newton,Plymouth County,Plymouth,257,2041,0.000980873,-0.00146771,0.046666667,23494
22304,VA,Washington-Arlington-Alexandria,Alexandria City,Alexandria,258,2257,-0.002651348,-0.002651348,0.135883241,12689
20001,DC,Washington-Arlington-Alexandria,District of Columbia,Washington,259,2819,0.015489914,0.028081692,0.032600733,13223
11372,NY,New York-Newark-Jersey City,Queens County,New York,260,2107,-0.014038372,-0.037899543,-0.029479503,11099
32174,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,Ormond Beach,261,1654,0.004250152,0.01038485,0.081045752,18376
92021,CA,San Diego-Carlsbad,San Diego County,El Cajon,262,2465,0.001625356,0.002847844,0.037457912,12465
93065,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Simi Valley,263,2887,0.003475843,0.008382815,0.0314398,21063
87121,NM,Albuquerque,Bernalillo County,Albuquerque,264,1136,0.005309735,0.012477718,0.001763668,20057
33063,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Margate,265,1549,-0.000645161,0.002588997,0.037508372,24310
60649,IL,Chicago-Naperville-Elgin,Cook County,Chicago,266,1255,-0.005546751,-0.021060842,0.000797448,9886
23454,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,267,1641,0.001220256,0.003056235,0.026266417,20334
72401,AR,Jonesboro,Craighead County,Jonesboro,268,985,-0.00605449,-0.020874751,-0.052884615,16669
34953,FL,Port St. Lucie,Saint Lucie County,Port Saint Lucie,269,1588,0.005063291,0.012755102,0.054448871,25776
60626,IL,Chicago-Naperville-Elgin,Cook County,Chicago,270,1426,-0.017229497,-0.046153846,-0.038435604,15226
27858,NC,Greenville,Pitt County,Greenville,271,1208,0.01512605,0.030716724,0.056867892,16116
22193,VA,Washington-Arlington-Alexandria,Prince William County,Woodbridge,272,1888,0.000529942,-0.002114165,0.049471929,22435
48185,MI,Detroit-Warren-Dearborn,Wayne County,Westland,273,1173,0.008598452,0.013828868,0.035304501,15378
92627,CA,Los Angeles-Long Beach-Anaheim,Orange County,Costa Mesa,274,3097,-0.003539254,-0.010543131,0.004541031,12499
33027,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Miramar,275,2033,0.006435644,0.019558676,0.037774375,29480
85705,AZ,Tucson,Pima County,Tucson,276,1098,0.002739726,0.00733945,0.098,9584
23666,VA,Virginia Beach-Norfolk-Newport News,Hampton City,Hampton,277,1294,0.00232378,0.003100775,0.034372502,15635
44130,OH,Cleveland-Elyria,Cuyahoga County,Parma Heights,278,1192,0.002523129,0.005059022,0.015332198,17467
90025,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,279,3806,0.009281358,0.025323276,0.063425538,10351
33311,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Fort Lauderdale,280,1676,0.006002401,0.014527845,0.052763819,19439
20878,MD,Washington-Arlington-Alexandria,Montgomery County,Gaithersburg,281,2495,0.002813505,0.003216727,0.017121892,20945
30022,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Johns Creek,282,2322,0.010883761,0.022457067,0.059306569,21032
33064,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Pompano Beach,283,1679,0.004186603,0.00719856,0.026911315,21290
37128,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,Murfreesboro,284,1550,0.007802341,0.015062213,0.06456044,17346
8831,NJ,New York-Newark-Jersey City,Middlesex County,Monroe,285,2208,0.000453104,-0.003610108,-0.02214349,22550
20147,VA,Washington-Arlington-Alexandria,Loudoun County,Ashburn,286,2469,0.008578431,0.013963039,0.035654362,18655
90011,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,287,2447,-0.003258656,-0.011313131,0.04394198,10655
11218,NY,New York-Newark-Jersey City,Kings County,New York,288,2280,0.004405286,0.002638522,0.016949153,12549
20019,DC,Washington-Arlington-Alexandria,District of Columbia,Washington,289,2040,0.000981354,0.003937008,0.074249605,13176
91710,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Chino,290,2317,0.006079027,0.009586057,0.034836981,17701
43228,OH,Columbus,Franklin County,Columbus,291,1129,0.000886525,0.006238859,0.068117313,14386
11223,NY,New York-Newark-Jersey City,Kings County,New York,292,2213,0.010502283,0.021698984,0.029302326,11872
43701,OH,Zanesville,Muskingum County,Zanesville,293,877,-0.003409091,-0.020111732,-0.011273957,20608
30004,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Milton,294,2230,0.00360036,0.00631769,0.017800091,20411
44077,OH,Cleveland-Elyria,Lake County,Painesville,295,1174,0.012068966,0.025327511,0.02175805,21650
90027,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,296,3784,-0.008645533,-0.016120645,-0.002372792,6774
55901,MN,Rochester,Olmsted County,Rochester,297,1414,0.009279086,0.02020202,0.102964119,18965
10021,NY,New York-Newark-Jersey City,New York County,New York,298,3524,-0.020022247,-0.042391304,-0.004800904,20792
94544,CA,San Francisco-Oakland-Hayward,Alameda County,Hayward,299,2888,0.00034638,0,0.042599278,14419
60616,IL,Chicago-Naperville-Elgin,Cook County,Chicago,300,1803,0.000554939,0.001666667,0.077704722,18752
93727,CA,Fresno,Fresno County,Fresno,301,1434,0.008438819,0.02209551,0.052090976,16446
97402,OR,Eugene,Lane County,Eugene,302,1416,0.012875536,0.023861171,0.094281298,12552
33313,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Lauderhill,303,1337,-0.000747384,-0.000747384,0.025306748,21002
58103,ND,Fargo,Cass County,Fargo,304,1300,0.007751938,0.019607843,0.018808777,9758
35242,AL,Birmingham-Hoover,Jefferson County,Hoover,305,2037,-0.000490677,-0.00244858,-0.067307692,17680
27703,NC,Durham-Chapel Hill,Durham County,Durham,306,1354,0.00669145,0.014992504,0.079744817,15746
27713,NC,Durham-Chapel Hill,Durham County,Durham,307,1532,0.009222661,0.022014676,0.036535859,15738
77082,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,308,1495,0.002682763,0.004704301,0.031746032,11008
29730,SC,Charlotte-Concord-Gastonia,York County,Rock Hill,309,1178,-0.005907173,-0.015050167,0.105065666,17014
71913,AR,Hot Springs,Garland County,Hot Springs,310,1067,-0.008364312,-0.029117379,-0.064035088,16277
23223,VA,Richmond,Richmond City,Richmond,311,1232,0.006535948,0.018181818,0.049403748,15458
80525,CO,Fort Collins,Larimer County,Fort Collins,312,1878,0.00751073,0.018438178,0.048576214,17995
29464,SC,Charleston-North Charleston,Charleston County,Mount Pleasant,313,2404,0,0.003757829,0.026034998,19356
19124,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,314,1122,-0.004436557,-0.009708738,0.03125,20403
30127,GA,Atlanta-Sandy Springs-Roswell,Cobb County,Powder Springs,315,1446,0.004166667,0.008368201,0.041036717,22486
27284,NC,Winston-Salem,Forsyth County,Kernersville,316,1285,0.007843137,0.021462639,0.076214405,18707
98682,WA,Portland-Vancouver-Hillsboro,Clark County,Vancouver,317,1719,0.005263158,0.006440281,0.037417019,16774
95051,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Santa Clara,318,3725,0.010306482,0.020827624,0.029858999,13858
98115,WA,Seattle-Tacoma-Bellevue,King County,Seattle,319,2794,0.019336009,0.040983607,0.056332703,18381
80015,CO,Denver-Aurora-Lakewood,Arapahoe County,Aurora,320,2213,0.008659982,0.019815668,0.034595605,21778
90731,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,321,2577,0.001944012,0.002723735,0.0316253,12496
77840,TX,College Station-Bryan,Brazos County,College Station,322,1339,-0.002978407,0.003748126,-0.032514451,7811
37064,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,Franklin,323,2448,0,0.000408664,0.028139437,19404
91335,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,324,2835,0,-0.001057082,0.036563071,16106
42101,KY,Bowling Green,Warren County,Bowling Green,325,1070,0.015180266,0.043902439,0.085192698,10336
75150,TX,Dallas-Fort Worth-Arlington,Dallas County,Mesquite,326,1453,-0.000687758,0.000688705,0.01183844,13955
32225,FL,Jacksonville,Duval County,Jacksonville,327,1551,0.015717092,0.034,0.080836237,19052
32828,FL,Orlando-Kissimmee-Sanford,Orange County,Orlando,328,1845,0.011513158,0.023294509,0.083382267,17897
95687,CA,Vallejo-Fairfield,Solano County,Vacaville,329,2240,0.007647323,0.019572144,0.080038573,17272
77007,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,330,2548,0.00433583,0.008709422,0.019607843,14245
23452,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,331,1493,-0.002005348,-0.004666667,0.025412088,18675
85142,AZ,Phoenix-Mesa-Scottsdale,Pinal County,Queen Creek,332,1596,0.017208413,0.037711313,0.093150685,19041
94568,CA,San Francisco-Oakland-Hayward,Alameda County,Dublin,333,3283,0.010464758,0.022422921,0.028508772,17100
43068,OH,Columbus,Franklin County,Reynoldsburg,334,1368,0.005882353,0.011086475,0.029345372,15707
89031,NV,Las Vegas-Henderson-Paradise,Clark County,North Las Vegas,335,1429,0.017081851,0.039272727,0.107751938,23336
85251,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Scottsdale,336,1667,0.017083588,0.049087476,0.105437666,18632
40601,KY,Frankfort,Franklin County,Frankfort,337,992,-0.029354207,-0.051625239,-0.001007049,16531
7087,NJ,New York-Newark-Jersey City,Hudson County,Union City,338,2034,-0.014057198,-0.035104364,-0.045966229,9235
93550,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Palmdale,339,1858,0.006500542,0.015300546,0.056882821,17252
73160,OK,Oklahoma City,Cleveland County,Moore,340,1143,0.000875657,0.001752848,0.040036397,20947
33319,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Lauderhill,341,1416,0.002123142,0.009265859,0.024602026,23868
21215,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,342,1227,-0.005672609,-0.011281225,-0.017614091,18797
30135,GA,Atlanta-Sandy Springs-Roswell,Douglas County,Douglasville,343,1373,0.008817046,0.017037037,0.090548054,22046
93536,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Lancaster,344,2214,0.000904159,0,0.034096217,20337
63123,MO,St. Louis,Saint Louis County,Affton,345,1198,0.010118044,0.021312873,0.04173913,19816
11208,NY,New York-Newark-Jersey City,Kings County,New York,346,2184,-0.00907441,-0.018867925,0.002754821,10428
78501,TX,McAllen-Edinburg-Mission,Hidalgo County,McAllen,347,1035,-0.029080675,-0.059090909,-0.051329056,15683
95035,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Milpitas,348,3442,0.003498542,0.007316359,0.026849642,16894
94509,CA,San Francisco-Oakland-Hayward,Contra Costa County,Antioch,349,2301,0.008768084,0.019043401,0.062817552,18468
60615,IL,Chicago-Naperville-Elgin,Cook County,Chicago,350,1541,0.005874674,0.018506279,0.037012113,11040
92630,CA,Los Angeles-Long Beach-Anaheim,Orange County,Lake Forest,351,3106,0.009424764,0.019697965,0.00064433,17876
93306,CA,Bakersfield,Kern County,Bakersfield,352,1326,0.013761468,0.029503106,0.061649319,18033
23451,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,353,1765,0.00627138,0.010303377,0.019053118,19596
78249,TX,San Antonio-New Braunfels,Bexar County,San Antonio,354,1534,0.005242464,0.014550265,0.059392265,14280
14221,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,Amherst,355,1809,-0.016847826,-0.044878564,0.048695652,18046
19446,PA,Philadelphia-Camden-Wilmington,Montgomery County,Lansdale,356,1891,0.001058761,-0.004212744,-0.025759918,17368
77057,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,357,1708,0.008264463,0.017878427,0.023367286,11084
93535,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Lancaster,358,1840,0.009325288,0.020521353,0.054441261,18400
21122,MD,Baltimore-Columbia-Towson,Anne Arundel County,Pasadena,359,1927,0.005741127,0.011548556,0.02828175,24344
95758,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Elk Grove,360,1916,0.010015814,0.024051309,0.068004459,19313
11225,NY,New York-Newark-Jersey City,Kings County,New York,361,2329,-0.004275331,-0.013971211,-0.002996575,7623
76116,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,362,1489,0.002693603,0.005401756,0.034027778,11161
89123,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,363,1512,0.014084507,0.031377899,0.092485549,21183
98122,WA,Seattle-Tacoma-Bellevue,King County,Seattle,364,2568,0.015421115,0.032154341,0.050306748,10042
66061,KS,Kansas City,Johnson County,Olathe,365,1603,-0.004347826,-0.009270705,0.005646173,18763
30253,GA,Atlanta-Sandy Springs-Roswell,Henry County,McDonough,366,1457,0.018881119,0.042203147,0.085692996,19022
94122,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,367,4267,-0.006056371,-0.014549654,0.049434333,14328
60641,IL,Chicago-Naperville-Elgin,Cook County,Chicago,368,1854,0.002704164,0.003246753,0.06185567,13165
37122,TN,Nashville-Davidson--Murfreesboro--Franklin,Wilson County,Mount Juliet,369,1784,0.009049774,0.020011435,0.051886792,18725
27707,NC,Durham-Chapel Hill,Durham County,Durham,370,1428,0.010615711,0.027338129,0.047688921,12419
60660,IL,Chicago-Naperville-Elgin,Cook County,Chicago,371,1532,-0.005840363,-0.017318794,0.000653168,14657
33321,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Tamarac,372,1598,0.000626174,0.00250941,0.032299742,25191
37066,TN,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,Gallatin,373,1501,0.000666667,0.004013378,0.038754325,19331
29681,SC,Greenville-Anderson-Mauldin,Greenville County,Simpsonville,374,1591,0.001258653,0.001889169,0.012730745,18950
75043,TX,Dallas-Fort Worth-Arlington,Dallas County,Garland,375,1532,0.003274394,0.007232084,0.026809651,17300
2301,MA,Boston-Cambridge-Newton,Plymouth County,Brockton,376,1889,-0.006312467,-0.008919203,0.098255814,14009
29445,SC,Charleston-North Charleston,Berkeley County,Goose Creek,377,1389,0.012390671,0.028888889,0.057882711,17511
60453,IL,Chicago-Naperville-Elgin,Cook County,Oak Lawn,378,1658,0.004848485,0.015931373,0.078023407,24135
19720,DE,Philadelphia-Camden-Wilmington,New Castle County,New Castle,379,1319,-0.005279035,-0.011244378,0.016962221,18698
93274,CA,Visalia-Porterville,Tulare County,Tulare,380,1196,0.00083682,0.001675042,0.038194444,17826
19020,PA,Philadelphia-Camden-Wilmington,Bucks County,Bensalem,381,1724,0.004076878,0.008777063,0.075483468,14228
77521,TX,Houston-The Woodlands-Sugar Land,Harris County,Baytown,382,1471,-0.002711864,-0.010759919,0.007534247,14015
93257,CA,Visalia-Porterville,Tulare County,Porterville,383,1194,0.00589722,0.017902813,0.034662045,17463
31419,GA,Savannah,Chatham County,Savannah,384,1283,0.009441385,0.023942538,0.055098684,15935
21222,MD,Baltimore-Columbia-Towson,Baltimore County,Dundalk,385,1455,-0.008855586,-0.021519839,0.00552868,19314
46143,IN,Indianapolis-Carmel-Anderson,Johnson County,Greenwood,386,1331,0.0121673,0.025423729,0.03984375,16868
19120,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,387,1146,-0.00174216,-0.00174216,0.042766151,19937
93230,CA,Hanford-Corcoran,Kings County,Hanford,388,1290,0.014150943,0.035313002,0.081307628,16141
11204,NY,New York-Newark-Jersey City,Kings County,New York,389,2237,0.011759385,0.023330284,0.052210724,10966
31088,GA,Warner Robins,Houston County,Warner Robins,390,1089,0.012081784,0.027358491,0.086826347,17408
75002,TX,Dallas-Fort Worth-Arlington,Collin County,Allen,391,1893,0.00477707,0.010678057,0.024350649,21075
93307,CA,Bakersfield,Kern County,Bakersfield,392,1195,0.000837521,0.002516779,0.0418483,16619
38655,MS,Oxford,Lafayette County,Oxford,393,1399,-0.001427552,0,-0.059179556,11880
33467,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,Greenacres,394,2139,0.004697041,0.013263856,0.033333333,23553
93309,CA,Bakersfield,Kern County,Bakersfield,395,1317,0.014637904,0.02650039,0.054443555,16262
22204,VA,Washington-Arlington-Alexandria,Arlington County,Arlington,396,2401,0.005443886,0.006708595,0.025192143,11271
10032,NY,New York-Newark-Jersey City,New York County,New York,397,2476,-0.023274162,-0.065660377,-0.06176582,5828
32246,FL,Jacksonville,Duval County,Jacksonville,398,1366,0.012601927,0.028614458,0.09367494,16086
98133,WA,Seattle-Tacoma-Bellevue,King County,Shoreline,399,2347,0.003849444,0.004708904,0.02399651,14398
85282,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Tempe,400,1592,0.01660281,0.036458333,0.104022191,14981
20874,MD,Washington-Arlington-Alexandria,Montgomery County,Germantown,401,1824,-0.004366812,-0.010845987,-0.005452563,19705
11219,NY,New York-Newark-Jersey City,Kings County,New York,402,2291,0.00791905,0.018674967,0.042785617,8922
94541,CA,San Francisco-Oakland-Hayward,Alameda County,Hayward,403,2838,0.000705219,0,0.026772793,14927
90802,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Long Beach,404,2073,-0.007659167,-0.019394513,0.006799417,11575
